ID,Engagement Type,Company Name,Solution Engineer,Created,Core Platform,Challenge / Pain,TechWin Requirements,Integrations,DocAutomation,Mobile,In Person or Remote,With Partner?,RPA,Seller,Is Professional Services
866,Demo Request,Omni Executive,Chris Ellis,44838.68152,"Automation Cloud
Process Manager
","They have provided the below HR onboarding and recuitment process for us to convert to PM and NWC = we will then present to the GM of operations. we have 2 champions who want NWC however need to demonstrate how its better then power automate.

they have provided a highlevel procedure view so we can colour this in a bit with our epertise and experieince wiht these solutions.","forms - speed to build, external and internal
mobility - for task progression and access
state machine, approval workflows
doc automation

process maps as SOPs focus for this process",,TRUE,TRUE,Remote,FALSE,FALSE,Jesse Fallowfield,FALSE
865,Demo Request,Eldercare,Chris Ellis,44838.68009,"RPA
Automation Cloud
","Main Contact is Troy Seidel, GM of Technology. Oversees transformation efforts.

Currently undergoing numerous transformation projects, systems changes and moving to the cloud. He is currently looking at another RPA vendor, UiPath I believe, to automate a lot manual input processes particularly in the Finance department with reconciliation processes. This is the most pressing need. I chatted to him about Nintex automation in general and he was interested to assess NAC as well as they struggle with a lack of resourcing when it come to automation and was interested by the concept.

The play here is to do a Kryon RPA demo and then show him a bit of NAC so he understands the differences.

He could purchase an RPA tool as soon as December if it fits the needs for the finance dep.

Tentative for the week of the 17th of October in the afternoon. Doesn't need to be definite","- Show me Kryon demo with emphasis on finance processing
- General Kryon market differentiators
- Short overview of NAC so he understands the different ways to automate with Nintex","Mainly SaaS applications
Orion for HR
EpiCor for Finance
EARM for purchasing
Sharepoint Online
Power BI
Microsoft Database",FALSE,FALSE,Remote,FALSE,TRUE,Rufus OBrien,FALSE
864,Discovery & Qualification Assistance,Protiviti SG,Ranjit Ramachandran,44836.81414,"Automation Cloud
Process Manager
",,,,,,In Person,FALSE,,Evelyn Wah,
863,Discovery & Qualification Assistance,Lam Soon Malaysia,Ranjit Ramachandran,44836.81345,"RPA
Process Discovery
",,,,,,Remote,TRUE,,Evelyn Wah,
862,Demo Request,AustralianSuper,Thomas Kohlenbach,44836.70204,"RPA
Process Manager
Process Discovery
","Has just purchased Promapp however understand that it is not the silver bullet and is in the market for a process discovery tool, clearly articulated the difference between PD and Data Mining and they are definitely looking for PD. Given in the future it will integrate with Promapp this is a massive selling point","Client has asked for the below, some of this will reside in Promapp some in Kryon PD

A general demo showing it’s functionality and features will be good, Also listed below are some capabilities tabling for our discussion. Some were already called out I guess;

-           Ability for process simulation and mining
-           Any inbuilt process classification framework (e.g. APQC)
-           Ability capture process attributes (process meta data) such as
o          Input and output
o          Business rules
o          Data
o          IT systems
o          SOP or procedure
o          Metrics and measures
o          RACI
o          Roles and responsibilities
-           Ability to setup risks and controls dictionary (including other dictionaries such IT systems)
-           Setup process hierarchy or levels
-           Creating dashboard and reports
-           Review and feedback on the tool (collaboration)
-           Creating workflows 
-           Publishing process models and repository
-           Ability to align with customer journey’s and business architecture
-           Error proofing process models (ability to customise behind the scene)
-           Future aspirations: integrate with any RPA platform (e.g. UIPath, Blue Prism etc.)
-           Customising BPMN stencils
-           There are other attributes or elements that we will need as part of the process model template to display such as version, author, owner, date, BCP, process level etc.",,FALSE,FALSE,,FALSE,TRUE,Raffaele Malvaso,FALSE
861,Proceed to Custom Demo,247 Customer Pvt Ltd,Ranjit Ramachandran,44834.94426,NWC,"Customer is currently using K2 and they feel they are not able to scale due to the complexity involved in making any changes in the processes. We reached out to check to see if there is any upsell opportunity and it seems customer is already evaluating other low code technologies like Power Platform, Mendix, Kissflow, Outsystems and so on. In the discovery session the stake holders we very excited to see what NWC can offer. A meeting which was set 2 - 3PM went on till 5:30 PM and the one running this transformation was convinced that he would like to add NWC as part of their evaluation. Looks like we are a bit late in the game as other technologies are almost completing the POC and they were about to take the decision in next 3 weeks, but the stake holder has given assurance that they will buy extra time for Nintex to submit what it can do to help them in their digital transformation.",Based on the documents attached in the form,"HRMS or any other external application to showcase that NWC is able to integrate with external application. They would also like to know if we can connect to message queue specifically, message bus.",TRUE,TRUE,Remote,FALSE,FALSE,Eddy Lee,FALSE
860,Proceed to Custom Demo,Carsem Malaysia,Ranjit Ramachandran,44834.12545,K2 Five,They are looking at a workflow solution to automate processes. Preference is for K2 as one of their investor is already using K2 and they are quite happy about it,"Custom K2 POC: Few features that is a must to see in the demo are i.) How to connect to message queue specifically, message bus ii.) Connect to web API using SOAP iii.) Connect to SQL On premises for demo",,FALSE,FALSE,Remote,FALSE,FALSE,Evelyn Wah,FALSE
859,Proceed to Custom Demo,Clean Energy Finance Corp,Barry Cairns,44832.95836,NWC,"Execution checklist workflow, utilising a number of existing Capabilities integrated with Sharepoint 
need for sequential approval and task reassignment.
this is a modernisation opportunity",Ability to interact with existing Task capabilities. this is a modernisation opportunity,Sharepoint,FALSE,FALSE,Remote,FALSE,FALSE,Gary Ross,FALSE
858,Demo Request,Stratco,Thomas Kohlenbach,44832.95373,"Promapp
","Currently implementing Oracle ERP system. Process largely undocumented, word docs mainly. No standardisation or engagement. Starting to look at improvement initiatives. Quite immature. Have a lot process variation across locations that need to standardised ""We have one accountant in WA doing a process the same as one in SA in a different way and probably not the right way""

Manufacturing facilities in WA, SA, VIC, NSW, QLD, NZ & Cambodia
Multiple stores nationwide as well

No designated process team but will be establishing a change management team for Oracle implementation

Oracle currently installed in WA and other sites to be implemented

Initial contact with CFO with General Ops Manager to be involved","General Promapp Demo - never seen before
Roles present: CFO & General Ops Manager
Important points:
- Process variation - location & as-is/to-be for transformation
- Simplify change management - Training management
- How to document a process - not a lot of skilled workers so ease of mapping a big thing",,FALSE,FALSE,Remote,FALSE,FALSE,Rufus OBrien,FALSE
857,Demo Request,Callidus,Barry Cairns,44832.73313,"Nintex Workflow Cloud
","Currently extremely manual process with Paper moving around the organisation quite a bit, they have two very strong use cases that they are trying to resolve one being a HR onboarding and the second being a Vendor onboarding, both of which play well into our suite. They have many bottle necks that they have identified that they believe WF can fix, however they need to find the right enterprise solution for them.","Vendor onboarding process with the attached form, there are two levels of approvals as per the form, and a task form for Finance to approve banking details. There is also a Ts & Cs contract that would need to be signed by the vendor upon completion",SharePoint,TRUE,TRUE,,FALSE,FALSE,Raffaele Malvaso,FALSE
856,Demo Request,Otago Regional Council,Bree Barsanti,44832.43076,"Promapp
","Customer is looking at adding modules (risk and compliance, traning and onboarding etc.) They need a full overview of each module for the leaders involved. Main modules will be risk and incident/improvement.",N/A,N/A,FALSE,FALSE,Remote,FALSE,FALSE,Sam Williams,FALSE
855,Demo Request,Vivir Healthcare,Barry Cairns,44831.85906,"Nintex Workflow Cloud
","Disco completed with Barry so he has all the info

Two processes to automate:
Service agreement sending and storing in SP online
Reminder system

Alayacare is the system that requires integration. Cloud, open APIs","Workflow automation, DocGen, Digital Forms",Alayacare,TRUE,FALSE,Remote,FALSE,FALSE,Rufus OBrien,FALSE
854,Discovery & Qualification Assistance,Carsem Malaysia,Ranjit Ramachandran,44831.81167,"K2 Five
",,,,,,Remote,FALSE,,Evelyn Wah,
853,Demo Request,Nexans Olex,N/A,44831.76957,"K2 Cloud
","Customer is looking for a solution that will help them approve POs in SAP via Mobile/Tablet. At the moment, when an approval comes through the customer has to log into SAP and approve it which is inconvenient when they are on the move.","K2 Cloud integrating with SAP to send an email to the approver once a PO is submitted for approval, then being able to click an ""Approve"" or ""Decline"" and it being actioned in SAP",SAP,FALSE,FALSE,Remote,FALSE,FALSE,Rabih Khatib,FALSE
